time_s,rppg,ppg
1762523840.430686,-0.852188,-0.822797
1762523840.464020,-1.333743,-1.004141
1762523840.497354,-1.817976,-1.022183
1762523840.530687,-1.907622,-0.897450
1762523840.564021,-1.566264,-0.669834
1762523840.597354,-0.738529,-0.384670
1762523840.630688,0.270647,-0.084245
1762523840.664022,1.151462,0.193253
1762523840.697355,1.560238,0.410975
1762523840.730689,1.479572,0.533065
1762523840.764023,0.982357,0.530947
1762523840.797356,0.444897,0.395027
1762523840.830690,-0.073015,0.145459
1762523840.864023,-0.326810,-0.165723
1762523840.897357,-0.580971,-0.465247
1762523840.930691,-0.697103,-0.679443
1762523840.964024,-1.032415,-0.756890
1762523840.997358,-1.218393,-0.683026
1762523841.030692,-1.316730,-0.480815
1762523841.064025,-0.906442,-0.198494
1762523841.097359,-0.184345,0.108573
1762523841.130692,0.785782,0.393184
1762523841.164026,1.567003,0.623172
1762523841.197360,1.994127,0.780089
1762523841.230693,1.799108,0.854502
1762523841.264027,1.264453,0.843245
1762523841.297361,0.513462,0.750730
1762523841.330694,0.043365,0.592038
1762523841.364028,-0.212733,0.393265
1762523841.397362,-0.076456,0.186058
1762523841.430695,0.059299,-0.002558
1762523841.464029,0.246231,-0.159905
1762523841.497362,0.072672,-0.290871
1762523841.530696,-0.151419,-0.411787
1762523841.564030,-0.554088,-0.537568
1762523841.597363,-0.786322,-0.669024
1762523841.630697,-1.001863,-0.787531
1762523841.664031,-1.090020,-0.860411
1762523841.697364,-1.161421,-0.854498
1762523841.730698,-1.115696,-0.750941
1762523841.764031,-1.012607,-0.553880
1762523841.797365,-0.704969,-0.289262
1762523841.830699,-0.228187,0.004573
1762523841.864032,0.439591,0.289063
1762523841.897366,0.988605,0.534557
1762523841.930700,1.405076,0.723381
1762523841.964033,1.391491,0.847744
1762523841.997367,1.247666,0.905862
1762523842.030700,0.802093,0.899449
1762523842.064034,0.579235,0.833373
1762523842.097368,0.358312,0.715911
1762523842.130702,0.466779,0.557518
1762523842.164035,0.506158,0.367659
1762523842.197369,0.569488,0.151578
1762523842.230702,0.345669,-0.090005
1762523842.264036,0.045010,-0.356549
1762523842.297369,-0.455125,-0.639984
1762523842.330703,-0.949680,-0.917864
1762523842.364037,-1.376335,-1.152271
1762523842.397371,-1.674858,-1.296954
1762523842.430704,-1.823072,-1.310903
1762523842.464038,-1.797476,-1.172874
1762523842.497371,-1.497915,-0.890467
1762523842.530705,-0.922920,-0.499845
1762523842.564039,-0.126955,-0.056538
1762523842.597372,0.817113,0.378273
1762523842.630706,1.597373,0.750402
1762523842.664040,2.113730,1.020428
1762523842.697373,2.156687,1.166142
1762523842.730707,1.838564,1.181798
1762523842.764040,1.215872,1.076725
1762523842.797374,0.718228,0.874275
1762523842.830708,0.217986,0.610106
1762523842.864041,0.046923,0.327915
1762523842.897375,-0.114378,0.071904
1762523842.930709,-0.105756,-0.122436
1762523842.964042,-0.305330,-0.235819
1762523842.997376,-0.431335,-0.267721
1762523843.030710,-0.615754,-0.233153
1762523843.064043,-0.536076,-0.155628
1762523843.097377,-0.370135,-0.060006
1762523843.130710,-0.018070,0.031722
1762523843.164044,0.265080,0.100961
1762523843.197378,0.508875,0.131209
1762523843.230711,0.526103,0.107777
1762523843.264045,0.358723,0.020351
1762523843.297379,0.010684,-0.132282
1762523843.330712,-0.300226,-0.338013
1762523843.364046,-0.711443,-0.570654
1762523843.397379,-0.960257,-0.793969
1762523843.430713,-1.300472,-0.969372
1762523843.464047,-1.427401,-1.064397
1762523843.497380,-1.487920,-1.058970
1762523843.530714,-1.334733,-0.948079
1762523843.564048,-1.048325,-0.741269
1762523843.597381,-0.564891,-0.460370
1762523843.630715,-0.070601,-0.136378
1762523843.664048,0.455784,0.194532
1762523843.697382,0.858970,0.496273
1762523843.730716,1.218792,0.739086
1762523843.764049,1.417254,0.905157
1762523843.797383,1.477505,0.991329
1762523843.830717,1.426537,1.007339
1762523843.864050,1.199531,0.970156
1762523843.897384,0.915049,0.897111
1762523843.930717,0.668714,0.801182
1762523843.964051,0.468944,0.690434
1762523843.997385,0.491986,0.570751
1762523844.030718,0.495674,0.448790
1762523844.064052,0.647333,0.331970
1762523844.097386,0.546343,0.224881
1762523844.130719,0.312308,0.124743
1762523844.164053,-0.071955,0.020200
1762523844.197387,-0.403965,-0.103855
1762523844.230720,-0.580697,-0.256779
1762523844.264054,-0.616145,-0.433307
1762523844.297387,-0.472069,-0.611299
1762523844.330721,-0.576764,-0.758788
1762523844.364055,-0.758843,-0.847256
1762523844.397388,-1.172504,-0.863890
1762523844.430722,-1.609337,-0.815827
1762523844.464056,-1.702156,-0.724685
1762523844.497389,-1.384998,-0.616186
1762523844.530723,-0.767605,-0.511919
1762523844.564057,0.393648,-0.426525
1762523844.597390,0.088380,-0.368073
1762523844.630724,0.090997,-0.337639
1762523844.664057,-0.118736,-0.326743
1762523844.697391,-0.486825,-0.315385
1762523844.730725,-0.915039,-0.274886
1762523844.764058,-1.148479,-0.176990
1762523844.797392,-1.063486,-0.005593
1762523844.830726,-0.529880,0.235101
1762523844.864059,0.249965,0.519872
1762523844.897393,1.152011,0.808696
1762523844.930727,1.824328,1.056699
1762523844.964060,2.164486,1.224503
1762523844.997394,2.025295,1.286577
1762523845.030727,1.602920,1.236024
1762523845.064061,0.995300,1.084971
1762523845.097395,0.451534,0.860555
1762523845.130728,0.058413,0.597703
1762523845.164062,-0.123430,0.330915
1762523845.197396,-0.160281,0.087593
1762523845.230729,-0.138628,-0.115424
1762523845.264063,-0.157597,-0.272055
1762523845.297396,-0.271100,-0.385187
1762523845.330730,-0.480046,-0.464447
1762523845.364064,-0.725906,-0.524082
1762523845.397397,-0.938428,-0.580319
1762523845.430731,-1.004857,-0.647214
1762523845.464065,-0.954585,-0.731137
1762523845.497398,-0.754112,-0.825861
1762523845.530732,-0.651175,-0.911286
1762523845.564065,-0.651982,-0.958049
1762523845.597399,-0.905836,-0.937458
1762523845.630733,-1.209726,-0.833052
1762523845.664066,-1.481673,-0.648442
1762523845.697400,-1.370379,-0.407406
1762523845.730734,-0.887809,-0.145971
1762523845.764067,0.051473,0.099717
1762523845.797401,0.983733,0.303941
1762523845.830734,1.707394,0.455897
1762523845.864068,1.796033,0.557378
1762523845.897402,1.362908,0.616641
1762523845.930735,0.540018,0.642803
1762523845.964069,-0.131409,0.643529
1762523845.997403,-0.446799,0.625749
1762523846.030736,-0.144741,0.596800
1762523846.064070,0.478606,0.563530
1762523846.097404,1.240052,0.529070
1762523846.130737,1.640711,0.489604
1762523846.164071,1.552053,0.434419
1762523846.197404,0.958661,0.350823
1762523846.230738,0.192952,0.232298
1762523846.264072,-0.497505,0.085549
1762523846.297405,-0.849030,-0.068115
1762523846.330739,-0.839659,-0.199027
1762523846.364073,-0.538266,-0.280791
1762523846.397406,-0.166786,-0.301767
1762523846.430740,0.085614,-0.270517
1762523846.464073,0.131163,-0.212289
1762523846.497407,0.040851,-0.158211
1762523846.530741,-0.121359,-0.132482
1762523846.564075,-0.297625,-0.143626
1762523846.597408,-0.422456,-0.183516
1762523846.630742,-0.479810,-0.233771
1762523846.664075,-0.511693,-0.275658
1762523846.697409,-0.476974,-0.298337
1762523846.730743,-0.477642,-0.301766
1762523846.764076,-0.402731,-0.293582
1762523846.797410,-0.381921,-0.282343
1762523846.830744,-0.297453,-0.271162
1762523846.864077,-0.275847,-0.255377
1762523846.897411,-0.266667,-0.225616
1762523846.930744,-0.323762,-0.174671
1762523846.964078,-0.343744,-0.104368
1762523846.997412,-0.315569,-0.028327
1762523847.030745,-0.156767,0.031562
1762523847.064079,0.102574,0.053963
1762523847.097413,0.405528,0.028328
1762523847.130746,0.556623,-0.038260
1762523847.164080,0.497708,-0.121025
1762523847.197413,0.131144,-0.184442
1762523847.230747,-0.366231,-0.193215
1762523847.264081,-0.859851,-0.122843
1762523847.297414,-0.958691,0.033854
1762523847.330748,-0.658305,0.265427
1762523847.364082,0.171159,0.544497
1762523847.397415,1.128102,0.832288
1762523847.430749,2.063062,1.083688
1762523847.464082,2.520162,1.253120
1762523847.497416,2.471359,1.302227
1762523847.530750,1.917560,1.209113
1762523847.564083,1.165733,0.976560
1762523847.597417,0.390479,0.634969
1762523847.630751,-0.212128,0.236678
1762523847.664084,-0.638615,-0.158163
1762523847.697418,-0.885056,-0.499416
1762523847.730752,-1.060521,-0.760998
1762523847.764085,-1.146316,-0.944699
1762523847.797419,-1.216016,-1.072048
1762523847.830752,-1.177383,-1.168372
1762523847.864086,-1.147937,-1.247029
1762523847.897420,-1.123350,-1.301403
1762523847.930753,-1.280869,-1.307946
1762523847.964087,-1.488614,-1.237849
1762523847.997421,-1.714445,-1.070974
1762523848.030754,-1.695323,-0.805442
1762523848.064088,-1.356886,-0.459496
1762523848.097421,-0.619873,-0.066599
1762523848.130755,0.379745,0.332492
1762523848.164089,1.322709,0.696995
1762523848.197422,1.963204,0.991099
1762523848.230756,2.150640,1.187307
1762523848.264090,1.913647,1.269504
1762523848.297423,1.429654,1.236173
1762523848.330757,0.868500,1.102430
1762523848.364090,0.485915,0.898685
1762523848.397424,0.286444,0.664644
1762523848.430758,0.279709,0.439649
1762523848.464092,0.272010,0.252564
1762523848.497425,0.274243,0.115206
1762523848.530759,0.135447,0.022052
1762523848.564092,0.020949,-0.043699
1762523848.597426,-0.165201,-0.100535
1762523848.630759,-0.216636,-0.159916
1762523848.664093,-0.250757,-0.222286
1762523848.697427,-0.198474,-0.279330
1762523848.730761,-0.228928,-0.320926
1762523848.764094,-0.269763,-0.343018
1762523848.797428,-0.374052,-0.352152
1762523848.830761,-0.434226,-0.363977
1762523848.864095,-0.470768,-0.396002
1762523848.897429,-0.412962,-0.457896
1762523848.930762,-0.351699,-0.544200
1762523848.964096,-0.329356,-0.633439
1762523848.997430,-0.495695,-0.694625
1762523849.030763,-0.775658,-0.698448
1762523849.064097,-1.141625,-0.627962
1762523849.097430,-1.260772,-0.483837
1762523849.130764,-1.160537,-0.282146
1762523849.164098,-0.567398,-0.046713
1762523849.197431,0.162111,0.199254
1762523849.230765,1.003053,0.437712
1762523849.264099,1.447964,0.654975
1762523849.297432,1.562405,0.837789
1762523849.330766,1.210303,0.970619
1762523849.364100,0.782779,1.037460
1762523849.397433,0.430845,1.027906
1762523849.430767,0.451623,0.943631
1762523849.464100,0.639988,0.800333
1762523849.497434,0.957062,0.622549
1762523849.530768,1.010332,0.433287
1762523849.564101,0.776720,0.244126
1762523849.597435,0.203038,0.051817
1762523849.630769,-0.419786,-0.156053
1762523849.664102,-0.894884,-0.389110
1762523849.697436,-1.065733,-0.642615
1762523849.730769,-1.018785,-0.892965
1762523849.764103,-0.888548,-1.103089
1762523849.797437,-0.948687,-1.235065
1762523849.830770,-1.149783,-1.263469
1762523849.864104,-1.470814,-1.182996
1762523849.897438,-1.658438,-1.007456
1762523849.930771,-1.531795,-0.762205
1762523849.964105,-0.988065,-0.475195
1762523849.997438,-0.152456,-0.171487
1762523850.030772,0.665627,0.127243
1762523850.064106,1.249549,0.400373
1762523850.097439,1.455402,0.627118
1762523850.130773,1.336557,0.789023
1762523850.164107,1.018552,0.875485
1762523850.197440,0.700135,0.888802
1762523850.230774,0.551256,0.844961
1762523850.264107,0.494806,0.768720
1762523850.297441,0.590149,0.684903
1762523850.330775,0.670088,0.609945
1762523850.364108,0.725317,0.547590
1762523850.397442,0.643330,0.490385
1762523850.430776,0.531088,0.425647
1762523850.464109,0.295988,0.342625
1762523850.497443,0.170753,0.237500
1762523850.530777,-0.027017,0.114450
1762523850.564110,-0.157954,-0.016915
1762523850.597444,-0.303218,-0.145999
1762523850.630778,-0.380189,-0.265520
1762523850.664111,-0.465811,-0.374153
1762523850.697445,-0.550726,-0.476817
1762523850.730778,-0.641203,-0.582471
1762523850.764112,-0.760800,-0.699821
1762523850.797446,-0.859079,-0.831924
1762523850.830779,-0.948343,-0.971386
1762523850.864113,-1.104329,-1.098206
1762523850.897447,-1.258213,-1.181853
1762523850.930780,-1.476166,-1.187841
1762523850.964114,-1.552194,-1.087270
1762523850.997447,-1.583687,-0.866301
1762523851.030781,-1.260920,-0.532141
1762523851.064115,-0.776357,-0.113302
1762523851.097448,0.106924,0.345926
1762523851.130782,1.053583,0.794585
1762523851.164116,1.961946,1.184494
1762523851.197449,2.500485,1.477264
1762523851.230783,2.668533,1.647761
1762523851.264117,2.370624,1.684577
1762523851.297450,1.880497,1.588897
1762523851.330784,1.285391,1.373044
1762523851.364117,0.817594,1.059161
1762523851.397451,0.485900,0.677700
1762523851.430785,0.347359,0.265006
1762523851.464118,0.188224,-0.140394
1762523851.497452,-0.136398,-0.502488
1762523851.530786,-0.617768,-0.792431
1762523851.564119,-1.153010,-0.991872
1762523851.597453,-1.704888,-1.094065
1762523851.630786,-1.856940,-1.102873
1762523851.664120,-1.781487,-1.030524
1762523851.697454,-1.239188,-0.895130
1762523851.730787,-0.615235,-0.718319
1762523851.764121,0.007909,-0.522636
1762523851.797455,0.308122,-0.328253
1762523851.830788,0.382527,-0.149268
1762523851.864122,0.162746,0.009063
1762523851.897455,-0.107158,0.150260
1762523851.930789,-0.302396,0.282545
1762523851.964123,-0.262197,0.411621
1762523851.997456,0.046167,0.533431
1762523852.030790,0.484491,0.631024
1762523852.064124,0.957592,0.678329
1762523852.097457,1.307486,0.650345
1762523852.130791,1.309814,0.535591
1762523852.164124,1.043171,0.344747
1762523852.197458,0.397277,0.110628
1762523852.230792,-0.423811,-0.121296
1762523852.264125,-1.161611,-0.307909
1762523852.297459,-1.632554,-0.422272
1762523852.330793,-1.590278,-0.460418
1762523852.364126,-1.074201,-0.439106
1762523852.397460,-0.255718,-0.386826
1762523852.430794,0.605453,-0.332650
1762523852.464127,0.830345,-0.297123
1762523852.497461,0.722288,-0.287269
1762523852.530794,0.074768,-0.295642
1762523852.564128,-0.761977,-0.302582
1762523852.597462,-1.333476,-0.281244
1762523852.630795,-1.454300,-0.205334
1762523852.664129,-0.988901,-0.058651
1762523852.697463,-0.191552,0.156108
1762523852.730796,0.775827,0.413051
1762523852.764130,1.495717,0.666594
1762523852.797463,1.865554,0.863355
1762523852.830797,1.802301,0.959052
1762523852.864131,1.436122,0.933944
1762523852.897465,0.900331,0.800158
1762523852.930798,0.350514,0.597453
1762523852.964132,-0.174885,0.378919
1762523852.997465,-0.408491,0.378919
1762523853.030799,-0.454935,0.378919
1762523853.064133,-0.435522,0.378919
1762523853.097466,-0.020283,0.378919
1762523853.130800,0.466877,-0.081416
1762523853.164134,0.385028,-0.081416
1762523853.197467,0.066351,-0.081416
1762523853.230801,0.017385,-0.081416
1762523853.264134,-0.162503,-0.081416
1762523853.297468,-0.103105,-0.146819
1762523853.330802,-0.278575,-0.203872
1762523853.364135,-0.322591,-0.246769
1762523853.397469,-0.565459,-0.271515
1762523853.430803,-0.600537,-0.276657
1762523853.464136,-0.725364,-0.263377
1762523853.497470,-0.582478,-0.235856
1762523853.530803,-0.523635,-0.202368
1762523853.564137,-0.303175,-0.176238
1762523853.597471,-0.270050,-0.174793
1762523853.630804,-0.150245,-0.214889
1762523853.664138,-0.240796,-0.305495
1762523853.697472,-0.309277,-0.440244
1762523853.730805,-0.562902,-0.593932
1762523853.764139,-0.797080,-0.725896
1762523853.797472,-1.174712,-0.790146
1762523853.830806,-1.409552,-0.748883
1762523853.864140,-1.502692,-0.584354
1762523853.897473,-1.166377,-0.304729
1762523853.930807,-0.554795,0.057629
1762523853.964141,0.459265,0.454060
1762523853.997474,1.389495,0.830366
1762523854.030808,2.240289,1.137088
1762523854.064142,2.545866,1.337238
1762523854.097475,2.507403,1.410893
1762523854.130809,1.917028,1.356913
1762523854.164142,1.329223,1.192024
1762523854.197476,0.646216,0.947306
1762523854.230810,0.301524,0.662213
1762523854.264143,0.060965,0.376878
1762523854.297477,0.125307,0.124243
1762523854.330811,0.090407,-0.076037
1762523854.364144,0.141354,-0.220334
1762523854.397478,-0.094049,-0.319795
1762523854.430811,-0.226447,-0.395613
1762523854.464145,-0.558507,-0.472067
1762523854.497479,-0.625570,-0.568969
1762523854.530812,-0.776249,-0.695175
1762523854.564146,-0.696986,-0.844684
1762523854.597480,-0.784170,-0.996496
1762523854.630813,-0.821836,-1.118611
1762523854.664147,-1.191333,-1.175536
1762523854.697480,-1.440816,-1.137535
1762523854.730814,-1.763181,-0.989060
1762523854.764148,-1.686339,-0.733839
1762523854.797482,-1.355954,-0.395096
1762523854.830815,-0.513225,-0.010989
1762523854.864149,0.404848,0.373043
1762523854.897482,1.412162,0.712552
1762523854.930816,2.001212,0.970869
1762523854.964149,2.152884,1.123541
1762523854.997483,1.775759,1.160783
1762523855.030817,1.138821,1.088624
1762523855.064151,0.428850,0.928636
1762523855.097484,0.019402,0.715153
1762523855.130818,-0.150489,0.488827
1762523855.164151,-0.004816,0.286789
1762523855.197485,0.123768,0.131990
1762523855.230819,0.318074,0.026004
1762523855.264152,0.200141,-0.050639
1762523855.297486,0.070852,-0.129309
1762523855.330820,-0.218042,-0.238104
1762523855.364153,-0.338778,-0.386874
1762523855.397487,-0.534221,-0.559363
1762523855.430820,-0.587658,-0.716761
1762523855.464154,-0.831311,-0.811875
1762523855.497488,-0.973319,-0.807936
1762523855.530821,-1.276902,-0.693727
1762523855.564155,-1.151835,-0.488240
1762523855.597489,-0.863716,-0.233141
1762523855.630822,-0.140476,0.022860
1762523855.664156,0.657106,0.239919
1762523855.697490,1.512604,0.396023
1762523855.730823,1.623795,0.486221
1762523855.764157,1.527878,0.515035
1762523855.797490,0.689659,0.488650
1762523855.830824,-0.031638,0.412694
1762523855.864158,-0.654967,0.296586
1762523855.897491,-0.672581,0.159373
1762523855.930825,-0.266659,0.029646
1762523855.964159,0.283845,-0.063718
1762523855.997492,0.902859,-0.105188
1762523856.030826,0.207993,-0.100886
1762523856.064159,-0.140289,-0.074759
1762523856.097493,-0.284796,-0.054124
1762523856.130827,-0.447022,-0.053594
1762523856.164160,-0.308609,-0.067673
1762523856.197494,-0.203345,-0.076437
1762523856.230828,0.072264,-0.059962
1762523856.264161,0.113386,-0.012154
1762523856.297495,0.211083,0.053632
1762523856.330828,0.114523,0.109213
1762523856.364162,0.175176,0.123457
1762523856.397496,0.124943,0.075916
1762523856.430829,0.219814,-0.033477
1762523856.464163,0.119503,-0.182374
